,tic,Date,TRBC Business Sector Name,Industry Name,Trailing PE,pe_exi
461,AOS,2019-07,Industrial Goods,Machinery,25.33,17.894
462,AOS,2019-08,Industrial Goods,Machinery,25.33,18.683
463,AOS,2019-09,Industrial Goods,Machinery,25.33,19.161
464,AOS,2019-10,Industrial Goods,Machinery,25.33,19.952
465,AOS,2019-11,Industrial Goods,Machinery,25.33,20.167
466,AOS,2019-12,Industrial Goods,Machinery,25.33,19.85
467,APA,2019-01,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,14.395
468,APA,2019-02,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,301.636
469,APA,2019-03,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,315.091
470,APA,2019-04,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,299.182
471,APA,2019-05,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,-65.175
472,APA,2019-06,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,-72.425
473,APA,2019-07,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,-61.05
474,APA,2019-08,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,-11.535
475,APA,2019-09,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,-13.69
476,APA,2019-10,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,-11.583
477,APA,2019-11,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,-8.806
478,APA,2019-12,Energy - Fossil Fuels,Oil/Gas (Integrated),12.96,-10.115
479,APD,2019-01,Chemicals,Chemical (Diversified),18.59,24.945
480,APD,2019-02,Chemicals,Chemical (Diversified),18.59,24.287
481,APD,2019-03,Chemicals,Chemical (Diversified),18.59,25.598
482,APD,2019-04,Chemicals,Chemical (Diversified),18.59,27.586
483,APD,2019-05,Chemicals,Chemical (Diversified),18.59,27.218
484,APD,2019-06,Chemicals,Chemical (Diversified),18.59,30.263
485,APD,2019-07,Chemicals,Chemical (Diversified),18.59,30.517
486,APD,2019-08,Chemicals,Chemical (Diversified),18.59,29.226
487,APD,2019-09,Chemicals,Chemical (Diversified),18.59,28.701
488,APD,2019-10,Chemicals,Chemical (Diversified),18.59,27.589
489,APD,2019-11,Chemicals,Chemical (Diversified),18.59,29.764
490,APD,2019-12,Chemicals,Chemical (Diversified),18.59,29.596
491,APH,2019-01,Technology Equipment,Computers/Peripherals,50.94,18.165
492,APH,2019-02,Technology Equipment,Computers/Peripherals,50.94,24.408
493,APH,2019-03,Technology Equipment,Computers/Peripherals,50.94,24.53
494,APH,2019-04,Technology Equipment,Computers/Peripherals,50.94,25.86
495,APH,2019-05,Technology Equipment,Computers/Peripherals,50.94,11.211
496,APH,2019-06,Technology Equipment,Computers/Peripherals,50.94,12.363
497,APH,2019-07,Technology Equipment,Computers/Peripherals,50.94,12.026
498,APH,2019-08,Technology Equipment,Computers/Peripherals,50.94,11.223
499,APH,2019-09,Technology Equipment,Computers/Peripherals,50.94,12.372
500,APH,2019-10,Technology Equipment,Computers/Peripherals,50.94,12.863
501,APH,2019-11,Technology Equipment,Computers/Peripherals,50.94,13.648
502,APH,2019-12,Technology Equipment,Computers/Peripherals,50.94,14.203
527,ATO,2019-01,Utilities,Utility (General),17.9,17.98
528,ATO,2019-02,Utilities,Utility (General),17.9,24.899
529,ATO,2019-03,Utilities,Utility (General),17.9,25.927
530,ATO,2019-04,Utilities,Utility (General),17.9,25.778
531,ATO,2019-05,Utilities,Utility (General),17.9,24.238
532,ATO,2019-06,Utilities,Utility (General),17.9,25.133
533,ATO,2019-07,Utilities,Utility (General),17.9,25.962
534,ATO,2019-08,Utilities,Utility (General),17.9,26.059
535,ATO,2019-09,Utilities,Utility (General),17.9,26.924
536,ATO,2019-10,Utilities,Utility (General),17.9,26.591
537,ATO,2019-11,Utilities,Utility (General),17.9,24.589
538,ATO,2019-12,Utilities,Utility (General),17.9,25.715
539,ATVI,2019-01,Software & IT Services,Software (System & Application),109.84,63.838
540,ATVI,2019-02,Software & IT Services,Software (System & Application),109.84,17.932
541,ATVI,2019-03,Software & IT Services,Software (System & Application),109.84,19.374
542,ATVI,2019-04,Software & IT Services,Software (System & Application),109.84,20.515
543,ATVI,2019-05,Software & IT Services,Software (System & Application),109.84,18.614
544,ATVI,2019-06,Software & IT Services,Software (System & Application),109.84,20.258
545,ATVI,2019-07,Software & IT Services,Software (System & Application),109.84,20.918
546,ATVI,2019-08,Software & IT Services,Software (System & Application),109.84,22.589
547,ATVI,2019-09,Software & IT Services,Software (System & Application),109.84,23.625
548,ATVI,2019-10,Software & IT Services,Software (System & Application),109.84,25.013
549,ATVI,2019-11,Software & IT Services,Software (System & Application),109.84,25.384
550,ATVI,2019-12,Software & IT Services,Software (System & Application),109.84,27.509
551,AVGO,2019-01,Technology Equipment,Computers/Peripherals,50.94,9.419
552,AVGO,2019-02,Technology Equipment,Computers/Peripherals,50.94,9.669
553,AVGO,2019-03,Technology Equipment,Computers/Peripherals,50.94,20.263
554,AVGO,2019-04,Technology Equipment,Computers/Peripherals,50.94,21.456
555,AVGO,2019-05,Technology Equipment,Computers/Peripherals,50.94,16.957
556,AVGO,2019-06,Technology Equipment,Computers/Peripherals,50.94,35.32
557,AVGO,2019-07,Technology Equipment,Computers/Peripherals,50.94,35.582
558,AVGO,2019-08,Technology Equipment,Computers/Peripherals,50.94,34.68
559,AVGO,2019-09,Technology Equipment,Computers/Peripherals,50.94,38.665
560,AVGO,2019-10,Technology Equipment,Computers/Peripherals,50.94,41.015
561,AVGO,2019-11,Technology Equipment,Computers/Peripherals,50.94,44.287
562,AVGO,2019-12,Technology Equipment,Computers/Peripherals,50.94,48.92
563,AVY,2019-01,Applied Resources,Metals & Mining,43.79,29.843
564,AVY,2019-02,Applied Resources,Metals & Mining,43.79,20.462
565,AVY,2019-03,Applied Resources,Metals & Mining,43.79,21.402
566,AVY,2019-04,Applied Resources,Metals & Mining,43.79,20.956
567,AVY,2019-05,Applied Resources,Metals & Mining,43.79,48.854
568,AVY,2019-06,Applied Resources,Metals & Mining,43.79,54.31
569,AVY,2019-07,Applied Resources,Metals & Mining,43.79,53.93
570,AVY,2019-08,Applied Resources,Metals & Mining,43.79,41.873
571,AVY,2019-09,Applied Resources,Metals & Mining,43.79,41.149
572,AVY,2019-10,Applied Resources,Metals & Mining,43.79,46.326
573,AVY,2019-11,Applied Resources,Metals & Mining,43.79,47.065
574,AVY,2019-12,Applied Resources,Metals & Mining,43.79,47.227
575,AWK,2019-01,Utilities,Utility (General),17.9,37.964
576,AWK,2019-02,Utilities,Utility (General),17.9,32.26
577,AWK,2019-03,Utilities,Utility (General),17.9,33.098
578,AWK,2019-04,Utilities,Utility (General),17.9,34.346
579,AWK,2019-05,Utilities,Utility (General),17.9,35.429
580,AWK,2019-06,Utilities,Utility (General),17.9,36.364
581,AWK,2019-07,Utilities,Utility (General),17.9,35.981
582,AWK,2019-08,Utilities,Utility (General),17.9,39.54
583,AWK,2019-09,Utilities,Utility (General),17.9,38.581
584,AWK,2019-10,Utilities,Utility (General),17.9,38.283
585,AWK,2019-11,Utilities,Utility (General),17.9,34.481
586,AWK,2019-12,Utilities,Utility (General),17.9,35.0
599,AXP,2019-01,Banking & Investment Services,Banks (Regional),25.3,24.628
600,AXP,2019-02,Banking & Investment Services,Banks (Regional),25.3,13.621
601,AXP,2019-03,Banking & Investment Services,Banks (Regional),25.3,13.818
602,AXP,2019-04,Banking & Investment Services,Banks (Regional),25.3,14.82
603,AXP,2019-05,Banking & Investment Services,Banks (Regional),25.3,14.631
604,AXP,2019-06,Banking & Investment Services,Banks (Regional),25.3,15.745
605,AXP,2019-07,Banking & Investment Services,Banks (Regional),25.3,15.864
606,AXP,2019-08,Banking & Investment Services,Banks (Regional),25.3,14.916
607,AXP,2019-09,Banking & Investment Services,Banks (Regional),25.3,14.657
608,AXP,2019-10,Banking & Investment Services,Banks (Regional),25.3,14.533
609,AXP,2019-11,Banking & Investment Services,Banks (Regional),25.3,14.525
610,AXP,2019-12,Banking & Investment Services,Banks (Regional),25.3,15.053
611,AZO,2019-01,Retailers,Retail (General),18.48,16.205
612,AZO,2019-02,Retailers,Retail (General),18.48,17.957
613,AZO,2019-03,Retailers,Retail (General),18.48,19.585
614,AZO,2019-04,Retailers,Retail (General),18.48,19.253
615,AZO,2019-05,Retailers,Retail (General),18.48,19.231
616,AZO,2019-06,Retailers,Retail (General),18.48,20.585
617,AZO,2019-07,Retailers,Retail (General),18.48,20.076
618,AZO,2019-08,Retailers,Retail (General),18.48,19.694
619,AZO,2019-09,Retailers,Retail (General),18.48,19.389
620,AZO,2019-10,Retailers,Retail (General),18.48,18.042
621,AZO,2019-11,Retailers,Retail (General),18.48,18.57
622,AZO,2019-12,Retailers,Retail (General),18.48,18.781
623,BA,2019-01,Industrial Goods,Machinery,25.33,22.111
624,BA,2019-02,Industrial Goods,Machinery,25.33,24.648
625,BA,2019-03,Industrial Goods,Machinery,25.33,21.368
626,BA,2019-04,Industrial Goods,Machinery,25.33,21.159
627,BA,2019-05,Industrial Goods,Machinery,25.33,19.543
628,BA,2019-06,Industrial Goods,Machinery,25.33,20.824
629,BA,2019-07,Industrial Goods,Machinery,25.33,19.518
630,BA,2019-08,Industrial Goods,Machinery,25.33,42.336
631,BA,2019-09,Industrial Goods,Machinery,25.33,44.241
632,BA,2019-10,Industrial Goods,Machinery,25.33,39.524
633,BA,2019-11,Industrial Goods,Machinery,25.33,55.566
634,BA,2019-12,Industrial Goods,Machinery,25.33,49.432
647,BAX,2019-01,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,33.716
648,BAX,2019-02,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,24.993
649,BAX,2019-03,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,27.194
650,BAX,2019-04,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,25.518
651,BAX,2019-05,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,26.135
652,BAX,2019-06,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,29.146
653,BAX,2019-07,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,29.883
654,BAX,2019-08,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,31.523
655,BAX,2019-09,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,31.351
656,BAX,2019-10,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,27.491
657,BAX,2019-11,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,32.145
658,BAX,2019-12,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,32.792
671,BBY,2019-01,Retailers,Retail (General),18.48,15.589
672,BBY,2019-02,Retailers,Retail (General),18.48,18.116
673,BBY,2019-03,Retailers,Retail (General),18.48,13.665
674,BBY,2019-04,Retailers,Retail (General),18.48,14.31
675,BBY,2019-05,Retailers,Retail (General),18.48,12.052
676,BBY,2019-06,Retailers,Retail (General),18.48,12.632
677,BBY,2019-07,Retailers,Retail (General),18.48,13.864
678,BBY,2019-08,Retailers,Retail (General),18.48,11.531
679,BBY,2019-09,Retailers,Retail (General),18.48,12.453
680,BBY,2019-10,Retailers,Retail (General),18.48,12.966
681,BBY,2019-11,Retailers,Retail (General),18.48,14.556
682,BBY,2019-12,Retailers,Retail (General),18.48,15.54
683,BDX,2019-01,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,283.333
684,BDX,2019-02,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,76.551
685,BDX,2019-03,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,76.84
686,BDX,2019-04,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,74.074
687,BDX,2019-05,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,69.27
688,BDX,2019-06,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,74.78
689,BDX,2019-07,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,75.015
690,BDX,2019-08,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,89.095
691,BDX,2019-09,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,88.758
692,BDX,2019-10,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,89.825
693,BDX,2019-11,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,65.609
694,BDX,2019-12,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,69.028
695,BEN,2019-01,Banking & Investment Services,Banks (Regional),25.3,21.302
696,BEN,2019-02,Banking & Investment Services,Banks (Regional),25.3,10.762
697,BEN,2019-03,Banking & Investment Services,Banks (Regional),25.3,10.937
698,BEN,2019-04,Banking & Investment Services,Banks (Regional),25.3,11.416
699,BEN,2019-05,Banking & Investment Services,Banks (Regional),25.3,10.75
700,BEN,2019-06,Banking & Investment Services,Banks (Regional),25.3,11.757
701,BEN,2019-07,Banking & Investment Services,Banks (Regional),25.3,11.024
702,BEN,2019-08,Banking & Investment Services,Banks (Regional),25.3,9.733
703,BEN,2019-09,Banking & Investment Services,Banks (Regional),25.3,10.689
704,BEN,2019-10,Banking & Investment Services,Banks (Regional),25.3,10.204
705,BEN,2019-11,Banking & Investment Services,Banks (Regional),25.3,11.698
706,BEN,2019-12,Banking & Investment Services,Banks (Regional),25.3,11.055
731,BIIB,2019-01,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,21.646
732,BIIB,2019-02,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,15.2
733,BIIB,2019-03,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,10.954
734,BIIB,2019-04,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,10.623
735,BIIB,2019-05,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,9.448
736,BIIB,2019-06,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,10.076
737,BIIB,2019-07,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,10.246
738,BIIB,2019-08,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,8.178
739,BIIB,2019-09,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,8.665
740,BIIB,2019-10,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,11.117
741,BIIB,2019-11,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,10.677
742,BIIB,2019-12,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),106.46,10.567
743,BIO,2019-01,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,5.914
744,BIO,2019-02,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,22.388
745,BIO,2019-03,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,25.263
746,BIO,2019-04,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,24.87
747,BIO,2019-05,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,15.287
748,BIO,2019-06,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,16.654
749,BIO,2019-07,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,16.777
750,BIO,2019-08,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,11.348
751,BIO,2019-09,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,11.181
752,BIO,2019-10,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,11.143
753,BIO,2019-11,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,30.178
754,BIO,2019-12,Healthcare Services & Equipment,Heathcare Information and Technology,195.14,30.231
755,BKNG,2019-01,Cyclical Consumer Services,Business & Consumer Services,20.6,31.787
756,BKNG,2019-02,Cyclical Consumer Services,Business & Consumer Services,20.6,20.382
757,BKNG,2019-03,Cyclical Consumer Services,Business & Consumer Services,20.6,20.957
758,BKNG,2019-04,Cyclical Consumer Services,Business & Consumer Services,20.6,22.279
759,BKNG,2019-05,Cyclical Consumer Services,Business & Consumer Services,20.6,18.851
760,BKNG,2019-06,Cyclical Consumer Services,Business & Consumer Services,20.6,21.337
761,BKNG,2019-07,Cyclical Consumer Services,Business & Consumer Services,20.6,21.473
762,BKNG,2019-08,Cyclical Consumer Services,Business & Consumer Services,20.6,21.837
763,BKNG,2019-09,Cyclical Consumer Services,Business & Consumer Services,20.6,21.795
764,BKNG,2019-10,Cyclical Consumer Services,Business & Consumer Services,20.6,22.751
765,BKNG,2019-11,Cyclical Consumer Services,Business & Consumer Services,20.6,19.445
766,BKNG,2019-12,Cyclical Consumer Services,Business & Consumer Services,20.6,20.974
779,BLK,2019-01,Banking & Investment Services,Banks (Regional),25.3,11.914
780,BLK,2019-02,Banking & Investment Services,Banks (Regional),25.3,16.675
781,BLK,2019-03,Banking & Investment Services,Banks (Regional),25.3,16.079
782,BLK,2019-04,Banking & Investment Services,Banks (Regional),25.3,18.256
783,BLK,2019-05,Banking & Investment Services,Banks (Regional),25.3,15.652
784,BLK,2019-06,Banking & Investment Services,Banks (Regional),25.3,17.676
785,BLK,2019-07,Banking & Investment Services,Banks (Regional),25.3,17.615
786,BLK,2019-08,Banking & Investment Services,Banks (Regional),25.3,16.043
787,BLK,2019-09,Banking & Investment Services,Banks (Regional),25.3,16.919
788,BLK,2019-10,Banking & Investment Services,Banks (Regional),25.3,17.528
