"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.8018,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.46131,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.29602,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.53708,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.71364,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.58751,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.20933,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.65789,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.74268,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.61564,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.45228,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.60751,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.7897,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.41773,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.03156,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.47728,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.46337,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.032,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.4565,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.7786,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.6803,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.4705,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-09",100.2377,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.82224,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.19678,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2013-12",98.45231,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-01",97.84161,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-02",97.94527,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-03",98.97544,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-04",100.0809,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7972,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7592,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.3705,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.1279,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.1671,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4365,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.1547,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2014-12",99.84304,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.5414,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.20374,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-03",99.15408,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-04",99.70951,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-05",99.85137,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.3538,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.85898,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.51463,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.30231,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.94445,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.8746,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.3505,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.34,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.001,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.75903,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.58419,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.58201,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.78271,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0181,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.93623,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.1979,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.2552,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.1177,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.50934,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.16356,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.62223,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.90508,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.99105,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-05",100.2386,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9101,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5312,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-08",102.0445,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-09",102.4469,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-10",102.4539,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.0227,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.3665,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.1311,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.1225,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.004,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.8824,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-05",100.634,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.69025,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-07",98.46934,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-08",96.9913,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-09",95.58076,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-10",94.7797,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-11",95.05807,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2018-12",95.46839,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-01",95.74766,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-02",96.19743,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-03",97.01413,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-04",97.75176,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-05",97.72408,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-06",97.27122,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-07",96.68691,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-08",96.73021,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-09",97.0537,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-10",97.87696,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.83589,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.4621,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-01",99.09005,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.22353,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-03",93.44203,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-04",89.42968,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-05",90.03387,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-06",93.91852,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.68095,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.0749,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.9548,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.2222,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.0349,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2020-12",101.0734,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.9847,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.9981,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.3095,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.5636,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-05",101.8213,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-06",102.2138,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-07",102.436,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-08",102.5566,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.5292,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.069,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.0603,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.0582,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-01",101.8157,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-02",101.3971,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-03",100.9719,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-04",100.5966,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-05",99.98643,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-06",99.03345,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-07",98.10938,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-08",97.48165,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-09",96.92556,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-10",96.86829,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-11",97.11727,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2022-12",97.37842,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-01",97.81838,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-02",98.38653,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.20024,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.98978,
"TUR","BCI","AMPLITUD","LTRENDIDX","M","2023-05",100.7328,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-01",101.0722,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-02",100.2818,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-03",100.3485,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-04",100.8465,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-05",101.3793,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.2077,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.7739,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-08",103.0988,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-09",103.241,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-10",103.182,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-11",103.1282,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2000-12",103.2829,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-01",102.8787,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.8549,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.5294,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.4911,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-05",101.6333,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-06",102.3755,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-07",102.3159,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-08",101.5154,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-09",100.505,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.75123,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-11",99.515,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2001-12",100.2654,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.7698,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.5883,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.5385,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.0758,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.2228,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-06",100.4721,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-07",101.0472,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-08",101.5542,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-09",101.9245,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-10",102.1173,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-11",102.194,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2002-12",101.7591,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.5381,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.83274,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.0255,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-04",100.9189,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-05",101.3857,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-06",101.6679,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-07",101.4191,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-08",101.2796,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.6339,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-10",102.4101,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-11",102.6727,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2003-12",102.1762,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.9398,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-02",102.048,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-03",101.6779,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-04",101.3467,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.0302,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.2017,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.7344,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.6461,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-09",103.1218,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-10",103.0621,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-11",102.712,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2004-12",102.2233,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-01",102.1359,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-02",102.1389,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.8125,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2789,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.6395,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.2723,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-07",99.82288,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-08",99.9847,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.5408,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.6729,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.5255,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2005-12",99.92208,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-01",99.45451,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-02",99.93513,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.9537,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-04",102.0719,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.8251,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.7038,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-07",102.5987,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-08",102.8283,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-09",103.0607,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-10",103.5235,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-11",103.4366,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2006-12",103.2977,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.5292,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.5186,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.3492,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.4708,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.927,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-06",103.6053,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-07",103.0262,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.5715,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.5657,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.6839,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.1933,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.1175,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.5698,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.5574,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.425,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.99187,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.31852,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.19171,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.10227,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-08",98.91601,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.04716,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-10",96.11572,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-11",94.26125,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2008-12",92.52035,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-01",91.55032,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-02",91.46494,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-03",91.5221,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-04",92.19822,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-05",93.74398,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-06",95.84849,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.245,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.76781,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.02878,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.50189,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.92215,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.91158,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.52742,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-02",98.63904,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.03515,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.07121,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.65491,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.5406,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.8187,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.3592,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.92597,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.0665,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.5502,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.2484,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.5988,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.2154,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4545,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-04",99.98678,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-05",99.33301,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-06",98.45778,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-07",98.5277,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.43665,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.91904,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.3574,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.5462,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.4054,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.0533,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.68537,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-03",99.74328,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.94813,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1846,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0347,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.35191,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.90927,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.41198,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-10",97.35905,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-11",96.58741,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2012-12",96.60296,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-01",96.62487,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-02",97.0302,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.25892,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.96912,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.94347,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-06",98.53606,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-07",98.51482,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-08",98.89865,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.58061,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.0226,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.85567,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.61618,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.15875,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.65502,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-03",98.9986,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.53464,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.78377,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.79598,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.2155,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.5937,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.6704,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6243,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.6558,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2479,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.94064,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.0376,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.3376,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.666,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.4697,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.2948,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.0724,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.2876,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.3182,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3651,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.95615,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.0192,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7263,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-02",101.0118,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-03",101.3201,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-04",101.2523,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.9855,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.7909,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.882,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.5617,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.3567,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.1128,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.2987,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.9683,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4694,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.3184,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.7727,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.2221,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-05",99.7929,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-06",99.47906,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-07",99.7552,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-08",100.503,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.9709,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.1719,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.7095,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2017-12",100.4351,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2018-01",100.24,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2018-02",100.9008,
"SVK","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4479,
